date,file_url,title,writer
13.12.02,http://imgstock.naver.com/upload/research/debenture/1385950745154.pdf,12월 크레딧 시장 전망 바젤Ⅲ 점진적 도입,현대차증권
13.12.02,http://imgstock.naver.com/upload/research/debenture/1385950451638.pdf,12월 채권시장 전망 가격 지지선이 저항선으로 바뀌다,현대차증권
13.12.02,http://imgstock.naver.com/upload/research/debenture/1385944795386.pdf,"국가별 상이한 통화정책, 우리나라는?",IBK투자증권
13.11.25,http://imgstock.naver.com/upload/research/debenture/1385339688745.pdf,외인 이탈이 부담스럽다,현대차증권
13.11.25,http://imgstock.naver.com/upload/research/debenture/1385339628239.pdf,캐리로 금리 상승 방어,현대차증권
13.11.18,http://imgstock.naver.com/upload/research/debenture/1384738474189.pdf,10월 FOMC 의사록이 부담스럽다,현대차증권
13.11.18,http://imgstock.naver.com/upload/research/debenture/1384738400918.pdf,불확실성의 지속,현대차증권
13.11.18,http://imgstock.naver.com/upload/research/debenture/1384732811881.pdf,국내채권 long vs. short 재료 점검,KTB투자증권
13.11.15,http://imgstock.naver.com/upload/research/debenture/1384478557503.pdf,11월 금통위 결과 금리 정상화 가능성을 보다,현대차증권
13.11.15,http://imgstock.naver.com/upload/research/debenture/1384475601209.pdf,내년 하반기 '금리정상화' 차원의 기준금리 인상 예상,메리츠종금증권
13.11.13,http://imgstock.naver.com/upload/research/debenture/1384305596910.pdf,한은의 경기회복 자신감 강화,현대차증권
13.11.11,http://imgstock.naver.com/upload/research/debenture/1384132838449.pdf,긍정의 눈으로 바라보기,현대차증권
13.11.11,http://imgstock.naver.com/upload/research/debenture/1384132381504.pdf,Tapering 경계감 고조,현대차증권
13.11.11,http://imgstock.naver.com/upload/research/debenture/1384132275140.pdf,금리 정상화 국면으로 진입하다,현대차증권
13.11.08,http://imgstock.naver.com/upload/research/debenture/1383869805331.pdf,"한국경제, 향후 ‘1.0%’ 내외의 전기대비 성장세 지..",메리츠종금증권
13.11.04,http://imgstock.naver.com/upload/research/debenture/1383540941534.pdf,악재 민감도 증가,현대차증권
13.11.04,http://imgstock.naver.com/upload/research/debenture/1383540838898.pdf,불확실한 시장의 대안,현대차증권
13.11.04,http://imgstock.naver.com/upload/research/debenture/1383524059670.pdf,"한 페이지 월간 전망: 11월, 테이퍼링 기대의 함수",KTB투자증권
13.11.01,http://imgstock.naver.com/upload/research/debenture/1383269275384.pdf,매크로 변수와 실적에서 균형을 고려할 시기,현대차증권
13.11.01,http://imgstock.naver.com/upload/research/debenture/1383269161795.pdf,가격을 점검하는 시기,현대차증권
13.10.31,http://imgstock.naver.com/upload/research/debenture/1383264653648.pdf,"10월 FOMC회의, Data dependent 원칙 유지",KTB투자증권
13.10.31,http://imgstock.naver.com/upload/research/debenture/1383186425234.pdf,겨울을 준비하는 자세,현대차증권
13.10.31,http://imgstock.naver.com/upload/research/debenture/1383186327928.pdf,다시 금리는 박스권 상단으로,현대차증권
13.10.31,http://imgstock.naver.com/upload/research/debenture/1383186246269.pdf,추가적인 경기 증거가 필요하다,현대차증권
13.10.30,http://imgstock.naver.com/upload/research/debenture/1383178104687.pdf,국내 경제의 구조적 변화(가능성) 진단,KTB투자증권
13.10.28,http://imgstock.naver.com/upload/research/debenture/1382929941601.pdf,조금 더 지켜보자,현대차증권
13.10.28,http://imgstock.naver.com/upload/research/debenture/1382927004596.pdf,금리 하방 경직성 강화,현대차증권
13.10.28,http://imgstock.naver.com/upload/research/debenture/1382919865511.pdf,QE 듀레이션 기대 배경 듀레이션 중립 이상 관점 유지,KTB투자증권
13.10.24,http://imgstock.naver.com/upload/research/debenture/1382575512154.pdf,경기회복약화 → Tapering지연 → 미국채 강세,키움증권
13.10.24,http://imgstock.naver.com/upload/research/debenture/1382573541688.pdf,"유럽경제, ‘회복국면’에 진입한 가운데 내년 1% 내..",메리츠종금증권
13.10.23,http://imgstock.naver.com/upload/research/debenture/1382487811092.pdf,금리가 상승할 수 없는 이유,이트레이드증권
13.10.23,http://imgstock.naver.com/upload/research/debenture/1382487069725.pdf,"9월 고용보고서 breakdown, 점점 멀어지는 ‘연내’ ..",KTB투자증권
13.10.22,http://imgstock.naver.com/upload/research/debenture/1382487001870.pdf,미국 9월 고용보고서 & 경제지표 리스케줄링,KTB투자증권
13.10.21,http://imgstock.naver.com/upload/research/debenture/1382319115047.pdf,한계에 봉착한 금리 하락,현대차증권
13.10.21,http://imgstock.naver.com/upload/research/debenture/1382318809866.pdf,수요예측 결과를 보자,현대차증권
13.10.21,http://imgstock.naver.com/upload/research/debenture/1382315604509.pdf,채권금리 상승전환 Trigger로 작용할 ‘단기자금시장..,메리츠종금증권
13.10.21,http://imgstock.naver.com/upload/research/debenture/1382314176127.pdf,"숏 포지션 기대 이익 저하, 실현보다 금리 반등 시 매..",KTB투자증권
13.10.18,http://imgstock.naver.com/upload/research/debenture/1382054227011.pdf,10월은 어렵다. 이르면 12월! 또는 그 이후?,KTB투자증권
13.10.17,http://imgstock.naver.com/upload/research/debenture/1382054117946.pdf,"10월 정치 불확실성, 미완의 종결",KTB투자증권
13.10.16,http://imgstock.naver.com/upload/research/debenture/1382054033676.pdf,"국내 펀드 플로우 점검, 채권 자금 유입 반등",KTB투자증권
13.10.15,http://imgstock.naver.com/upload/research/debenture/1381881193554.pdf,미국 Primary Dealer 순 포지션 변화와 시장 유동성,KTB투자증권
13.10.14,http://imgstock.naver.com/upload/research/debenture/1381714372549.pdf,역발상 투자가 필요하다,현대차증권
13.10.14,http://imgstock.naver.com/upload/research/debenture/1381714307063.pdf,금리 상승 주의보,현대차증권
13.10.14,http://imgstock.naver.com/upload/research/debenture/1381709270108.pdf,"연방정부 폐쇄 D+13days, 부채한도 증액 D-4days",KTB투자증권
13.10.10,http://imgstock.naver.com/upload/research/debenture/1381449442521.pdf,14년 성장전망 하향 but 국내 경기 회복 기조 유지,KTB투자증권
13.10.10,http://imgstock.naver.com/upload/research/debenture/1381362848059.pdf,오바마의 옐런 공식 지명과 9월 FOMC 의사록,KTB투자증권
13.10.08,http://imgstock.naver.com/upload/research/debenture/1381193476741.pdf,한은의 상저하고 경기시각 유지,현대차증권
13.10.08,http://imgstock.naver.com/upload/research/debenture/1381190663740.pdf,"정책 불확실성의 계량화, EPU지수와 가격 변수 반응",KTB투자증권
13.10.07,http://imgstock.naver.com/upload/research/debenture/1381108293332.pdf,한계기업 차환위험 증가 우려,현대차증권
13.10.07,http://imgstock.naver.com/upload/research/debenture/1381106858774.pdf,관망이 불가피한 상황,현대차증권
13.10.07,http://imgstock.naver.com/upload/research/debenture/1381104943460.pdf,향후 미국의 출구전략을 감안한 ‘투자유망’ 자산전..,메리츠종금증권
13.10.07,http://imgstock.naver.com/upload/research/debenture/1381103487255.pdf,시장과 정치권(공화당)의 나쁜 게임,KTB투자증권
13.10.04,http://imgstock.naver.com/upload/research/debenture/1380849246905.pdf,"Bend or Break, 불확실성 기간의 연장",KTB투자증권
13.10.02,http://imgstock.naver.com/upload/research/debenture/1380673777022.pdf,"내부 논쟁 휴지기, 공동의 적 대비태세 점검(2)",KTB투자증권
13.10.01,http://imgstock.naver.com/upload/research/debenture/1380586312466.pdf,"美 정부폐쇄 및 부채한도 증액, 금융시장 Before & Af..",KTB투자증권
13.09.30,http://imgstock.naver.com/upload/research/debenture/1380505856371.pdf,보이지 않는 위험,현대차증권
13.09.30,http://imgstock.naver.com/upload/research/debenture/1380505688561.pdf,되돌림이 쏠림으로 전이될 시점,현대차증권
13.09.30,http://imgstock.naver.com/upload/research/debenture/1380500013436.pdf,"한 페이지 월간 전망: 10월, 정치 리스크 부각",KTB투자증권
13.09.27,http://imgstock.naver.com/upload/research/debenture/1380499886505.pdf,FOMC위원 연설 주간: Stein & Kocherlakota,KTB투자증권
13.09.26,http://imgstock.naver.com/upload/research/debenture/1380152857839.pdf,"외인 국내 채권 수요의 또 다른 형태, 외화표시채권",KTB투자증권
13.09.25,http://imgstock.naver.com/upload/research/debenture/1380069641580.pdf,"한국증시, 자금흐름 및 Valuation 매력 등으로 투자메..",메리츠종금증권
13.09.25,http://imgstock.naver.com/upload/research/debenture/1380067475521.pdf,연준의 소통 능력? 시장의 듣기 능력?,KTB투자증권
13.09.24,http://imgstock.naver.com/upload/research/debenture/1379981582765.pdf,Lockhart-Dudley(dove) vs. Fisher(hawk),KTB투자증권
13.09.23,http://imgstock.naver.com/upload/research/debenture/1379898721490.pdf,FOMC 호재 영향력은 제한적,현대차증권
13.09.23,http://imgstock.naver.com/upload/research/debenture/1379897432851.pdf,경기 불확실성 → Tapering 지연,현대차증권
13.09.23,http://imgstock.naver.com/upload/research/debenture/1379894242349.pdf,"Data dependent FOMC, 듀레이션 중립 이상 전환",KTB투자증권
13.09.17,http://imgstock.naver.com/upload/research/debenture/1379375886676.pdf,"연(kite) 날리는 오바마, 여론의 역풍, 줄 끊긴 서머..",KTB투자증권
13.09.16,http://imgstock.naver.com/upload/research/debenture/1379294895859.pdf,FOMC 경계에 따른 약세 불가피,현대차증권
13.09.16,http://imgstock.naver.com/upload/research/debenture/1379294495313.pdf,우량 크레딧 채권 보유하자,현대차증권
13.09.16,http://imgstock.naver.com/upload/research/debenture/1379290632766.pdf,갈림길에서,이트레이드증권
13.09.16,http://imgstock.naver.com/upload/research/debenture/1379289867993.pdf,"Pre & Post Tapering, 중립 포지션 관점 견지",KTB투자증권
13.09.13,http://imgstock.naver.com/upload/research/debenture/1379034909807.pdf,"당국 낙관론, 시중금리 추가하락 유발키 어려워",키움증권
13.09.13,http://imgstock.naver.com/upload/research/debenture/1379032373211.pdf,"영향력 제로, 그러나 FOMC는 경계해야",현대차증권
13.09.12,http://imgstock.naver.com/upload/research/debenture/1380597724964.pdf,"외인 플레이의 단기 방향타, 환율과 위험성향",KTB투자증권
13.09.11,http://imgstock.naver.com/upload/research/debenture/1378860644179.pdf,한은총재의 Tapering 발언에 주목,현대차증권
13.09.11,http://imgstock.naver.com/upload/research/debenture/1378857655999.pdf,"글로벌 이슈 중간 점검, Long vs. Short",KTB투자증권
13.09.13,http://imgstock.naver.com/upload/research/debenture/1379031562343.pdf,대내외 ‘경기평가’ 상향속 내년 하반기 금리인상 예..,메리츠종금증권
13.09.10,http://imgstock.naver.com/upload/research/debenture/1378771704707.pdf,"美 고용지표, Broad & Micro 분석",KTB투자증권
13.09.09,http://imgstock.naver.com/upload/research/debenture/1378687358995.pdf,약세에도 버릴 수 없다,현대차증권
13.09.09,http://imgstock.naver.com/upload/research/debenture/1378687298652.pdf,미 고용부진과 FOMC 경계…전강후약,현대차증권
13.09.09,http://imgstock.naver.com/upload/research/debenture/1378684396665.pdf,경제지표에 연동된 QE? 정책 효용과 비용에 주목할 때,KTB투자증권
13.09.06,http://imgstock.naver.com/upload/research/debenture/1378425452061.pdf,"버냉키 시나리오, 탄력 받나?",KTB투자증권
13.09.05,http://imgstock.naver.com/upload/research/debenture/1378340042026.pdf,"펀드 플로우, 채권 강세 전환의 또 다른 부담 요인",KTB투자증권
13.09.04,http://imgstock.naver.com/upload/research/debenture/1378253740069.pdf,좋은 테이퍼링 vs. 나쁜 테이퍼링,KTB투자증권
13.09.03,http://imgstock.naver.com/upload/research/debenture/1378166056087.pdf,美 고용 서프라이즈에 대한 미국채 반응 강도 변화,KTB투자증권
13.09.02,http://imgstock.naver.com/upload/research/debenture/1378085739772.pdf,펀더멘탈 개선 영향권에 들어서다,현대차증권
13.09.02,http://imgstock.naver.com/upload/research/debenture/1378085256620.pdf,대안으로서의 크레딧 투자 유효,현대차증권
13.09.02,http://imgstock.naver.com/upload/research/debenture/1378081176543.pdf,"한 페이지 월간 전망: 9월, 감속주행의 연장",KTB투자증권
13.08.30,http://imgstock.naver.com/upload/research/debenture/1377822716432.pdf,9월 크레딧 시장 전망 크레딧 채권 시장 점검요인,현대차증권
13.08.30,http://imgstock.naver.com/upload/research/debenture/1377822634428.pdf,9월 채권시장 전망 Tapering → Tightening → Steepe..,현대차증권
13.08.30,http://imgstock.naver.com/upload/research/debenture/1377820758758.pdf,"국내 자금 조달여건 악화, 하반기 성장 기대 제약",KTB투자증권
13.08.29,http://imgstock.naver.com/upload/research/debenture/1377736965394.pdf,향후 미국 양적완화 축소 및 이에 따른 '자산배분' 전..,메리츠종금증권
13.08.29,http://imgstock.naver.com/upload/research/debenture/1377735175799.pdf,복잡한 중동 정세만큼이나 높아진 불확실성,KTB투자증권
13.08.28,http://imgstock.naver.com/upload/research/debenture/1377652700477.pdf,스팁탈출,이트레이드증권
13.08.28,http://imgstock.naver.com/upload/research/debenture/1377652664294.pdf,"[8월 금통위 의사록] 내부 논쟁 휴지기, 공동의 적 대..",KTB투자증권
13.08.28,http://imgstock.naver.com/upload/research/debenture/1377648244904.pdf,"내부 논쟁 휴지기, 공동의 적 대비태세 점검",KTB투자증권
13.08.27,http://imgstock.naver.com/upload/research/debenture/1377562729314.pdf,美 NABE 서베이 3분기 QE축소 전망 10%,KTB투자증권
13.08.26,http://imgstock.naver.com/upload/research/debenture/1377481709538.pdf,8월 주간 시장동향,키움증권
13.08.26,http://imgstock.naver.com/upload/research/debenture/1377479782022.pdf,호재보다 악재 민감도가 크다,현대차증권
